dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
9827,gauss_nb,{'classifier__var_smoothing': 1e-09},0.486461,0.082683,0.704203,0.047753,0.587259,0.070197,0.906457,0.058771,0.727766,0.048434,0.746858,0.043901,0.493716,0.087801
9827,gauss_nb,{'classifier__var_smoothing': 1e-08},0.486461,0.082683,0.704203,0.047753,0.587259,0.070197,0.906457,0.058771,0.727766,0.048434,0.746858,0.043901,0.493716,0.087801
11565,gauss_nb,{'classifier__var_smoothing': 1e-09},0.465118,0.085353,0.68444,0.049186,0.550606,0.071436,0.915858,0.058813,0.708157,0.050913,0.733232,0.045181,0.466465,0.090363
11565,gauss_nb,{'classifier__var_smoothing': 1e-08},0.465118,0.085353,0.68444,0.049186,0.550606,0.071436,0.915858,0.058813,0.708157,0.050913,0.733232,0.045181,0.466465,0.090363
8881,gauss_nb,{'classifier__var_smoothing': 1e-09},0.480931,0.086044,0.707318,0.048095,0.602853,0.069329,0.887989,0.063402,0.729844,0.048243,0.745421,0.045204,0.490842,0.090408
8881,gauss_nb,{'classifier__var_smoothing': 1e-08},0.480931,0.086044,0.707318,0.048095,0.602853,0.069329,0.887989,0.063402,0.729844,0.048243,0.745421,0.045204,0.490842,0.090408
8885,gauss_nb,{'classifier__var_smoothing': 1e-09},0.479594,0.086745,0.706811,0.04846,0.602764,0.069684,0.88676,0.063771,0.729271,0.048613,0.744762,0.045573,0.489524,0.091145
8885,gauss_nb,{'classifier__var_smoothing': 1e-08},0.479594,0.086745,0.706811,0.04846,0.602764,0.069684,0.88676,0.063771,0.729271,0.048613,0.744762,0.045573,0.489524,0.091145
9825,gauss_nb,{'classifier__var_smoothing': 1e-09},0.489931,0.082663,0.706588,0.04776,0.590777,0.070005,0.906891,0.05854,0.73015,0.048403,0.748834,0.04391,0.497668,0.087819
9825,gauss_nb,{'classifier__var_smoothing': 1e-08},0.489931,0.082663,0.706588,0.04776,0.590777,0.070005,0.906891,0.05854,0.73015,0.048403,0.748834,0.04391,0.497668,0.087819
9829,gauss_nb,{'classifier__var_smoothing': 1e-09},0.48877,0.082414,0.705483,0.047858,0.588707,0.070608,0.907445,0.058327,0.729051,0.048483,0.748076,0.043819,0.496152,0.087638
9829,gauss_nb,{'classifier__var_smoothing': 1e-08},0.48877,0.082414,0.705483,0.047858,0.588707,0.070608,0.907445,0.058327,0.729051,0.048483,0.748076,0.043819,0.496152,0.087638
20599,gauss_nb,{'classifier__var_smoothing': 1e-09},0.479765,0.079139,0.693431,0.047013,0.562109,0.070167,0.92054,0.053764,0.717487,0.048507,0.741325,0.042444,0.482649,0.084888
20599,gauss_nb,{'classifier__var_smoothing': 1e-08},0.479765,0.079139,0.693431,0.047013,0.562109,0.070167,0.92054,0.053764,0.717487,0.048507,0.741325,0.042444,0.482649,0.084888
18875,gauss_nb,{'classifier__var_smoothing': 1e-09},0.473928,0.073457,0.67909,0.045729,0.52703,0.069333,0.942097,0.046433,0.702764,0.048711,0.734564,0.040115,0.469127,0.08023
18875,gauss_nb,{'classifier__var_smoothing': 1e-08},0.473928,0.073457,0.67909,0.045729,0.52703,0.069333,0.942097,0.046433,0.702764,0.048711,0.734564,0.040115,0.469127,0.08023
11571,gauss_nb,{'classifier__var_smoothing': 1e-09},0.469785,0.081896,0.688504,0.048065,0.557837,0.071479,0.914491,0.05705,0.712262,0.049554,0.736164,0.043693,0.472327,0.087385
11571,gauss_nb,{'classifier__var_smoothing': 1e-08},0.469785,0.081896,0.688504,0.048065,0.557837,0.071479,0.914491,0.05705,0.712262,0.049554,0.736164,0.043693,0.472327,0.087385
17337,gauss_nb,{'classifier__var_smoothing': 1e-09},0.483155,0.073069,0.687312,0.045827,0.541429,0.070213,0.939615,0.046468,0.711393,0.047988,0.740522,0.039954,0.481044,0.079907
17337,gauss_nb,{'classifier__var_smoothing': 1e-08},0.483155,0.073069,0.687312,0.045827,0.541429,0.070213,0.939615,0.046468,0.711393,0.047988,0.740522,0.039954,0.481044,0.079907
20607,gauss_nb,{'classifier__var_smoothing': 1e-09},0.483459,0.070267,0.682892,0.044243,0.528878,0.067743,0.949275,0.04458,0.70677,0.047128,0.739077,0.038615,0.478153,0.077231
20607,gauss_nb,{'classifier__var_smoothing': 1e-08},0.483459,0.070267,0.682892,0.044243,0.528878,0.067743,0.949275,0.04458,0.70677,0.047128,0.739077,0.038615,0.478153,0.077231
9073,gauss_nb,{'classifier__var_smoothing': 1e-09},0.482694,0.088934,0.710983,0.048914,0.612424,0.069055,0.881432,0.065508,0.732951,0.048876,0.746928,0.046507,0.493857,0.093013
9073,gauss_nb,{'classifier__var_smoothing': 1e-08},0.482694,0.088934,0.710983,0.048914,0.612424,0.069055,0.881432,0.065508,0.732951,0.048876,0.746928,0.046507,0.493857,0.093013
20579,gauss_nb,{'classifier__var_smoothing': 1e-09},0.481729,0.078701,0.691815,0.04678,0.555451,0.069369,0.927635,0.052625,0.716013,0.04855,0.741543,0.042227,0.483086,0.084454
20579,gauss_nb,{'classifier__var_smoothing': 1e-08},0.481729,0.078701,0.691815,0.04678,0.555451,0.069369,0.927635,0.052625,0.716013,0.04855,0.741543,0.042227,0.483086,0.084454
11557,gauss_nb,{'classifier__var_smoothing': 1e-09},0.48327,0.082907,0.702356,0.047799,0.585168,0.070901,0.905026,0.060089,0.725798,0.048468,0.745097,0.043929,0.490194,0.087857
11557,gauss_nb,{'classifier__var_smoothing': 1e-08},0.48327,0.082907,0.702356,0.047799,0.585168,0.070901,0.905026,0.060089,0.725798,0.048468,0.745097,0.043929,0.490194,0.087857
24051,gauss_nb,{'classifier__var_smoothing': 1e-09},0.487917,0.083733,0.7045,0.04779,0.586559,0.069006,0.908503,0.058709,0.728261,0.048408,0.747531,0.044279,0.495062,0.088558
24051,gauss_nb,{'classifier__var_smoothing': 1e-08},0.487917,0.083733,0.7045,0.04779,0.586559,0.069006,0.908503,0.058709,0.728261,0.048408,0.747531,0.044279,0.495062,0.088558
15779,gauss_nb,{'classifier__var_smoothing': 1e-09},0.486539,0.083843,0.704124,0.048557,0.58681,0.070509,0.907003,0.057486,0.727773,0.049145,0.746906,0.044544,0.493813,0.089087
15779,gauss_nb,{'classifier__var_smoothing': 1e-08},0.486539,0.083843,0.704124,0.048557,0.58681,0.070509,0.907003,0.057486,0.727773,0.049145,0.746906,0.044544,0.493813,0.089087
9061,gauss_nb,{'classifier__var_smoothing': 1e-09},0.494494,0.086037,0.712923,0.049,0.605224,0.070591,0.899172,0.060534,0.735928,0.049234,0.752198,0.045481,0.504396,0.090961
9061,gauss_nb,{'classifier__var_smoothing': 1e-08},0.494494,0.086037,0.712923,0.049,0.605224,0.070591,0.899172,0.060534,0.735928,0.049234,0.752198,0.045481,0.504396,0.090961
24053,gauss_nb,{'classifier__var_smoothing': 1e-09},0.48434,0.084363,0.704671,0.047765,0.590885,0.068862,0.901485,0.06014,0.728098,0.048247,0.746185,0.044497,0.492369,0.088994
24053,gauss_nb,{'classifier__var_smoothing': 1e-08},0.48434,0.084363,0.704671,0.047765,0.590885,0.068862,0.901485,0.06014,0.728098,0.048247,0.746185,0.044497,0.492369,0.088994
15781,gauss_nb,{'classifier__var_smoothing': 1e-09},0.48808,0.084915,0.705287,0.049194,0.588713,0.071248,0.906886,0.057907,0.728888,0.04977,0.7478,0.045133,0.495599,0.090266
15781,gauss_nb,{'classifier__var_smoothing': 1e-08},0.48808,0.084915,0.705287,0.049194,0.588713,0.071248,0.906886,0.057907,0.728888,0.04977,0.7478,0.045133,0.495599,0.090266
13475,gauss_nb,{'classifier__var_smoothing': 1e-09},0.48067,0.088881,0.706125,0.049362,0.599409,0.070248,0.890658,0.065222,0.728798,0.049861,0.745034,0.046684,0.490067,0.093368
13475,gauss_nb,{'classifier__var_smoothing': 1e-08},0.48067,0.088881,0.706125,0.049362,0.599409,0.070248,0.890658,0.065222,0.728798,0.049861,0.745034,0.046684,0.490067,0.093368
8293,gauss_nb,{'classifier__var_smoothing': 1e-09},0.4753,0.078071,0.688372,0.046458,0.551915,0.069412,0.924382,0.052931,0.712423,0.048173,0.738148,0.041811,0.476297,0.083621
8293,gauss_nb,{'classifier__var_smoothing': 1e-08},0.4753,0.078071,0.688372,0.046458,0.551915,0.069412,0.924382,0.052931,0.712423,0.048173,0.738148,0.041811,0.476297,0.083621
22131,gauss_nb,{'classifier__var_smoothing': 1e-09},0.49198,0.08244,0.708827,0.048024,0.595344,0.070507,0.905112,0.056513,0.732309,0.048279,0.750228,0.043799,0.500456,0.087599
22131,gauss_nb,{'classifier__var_smoothing': 1e-08},0.49198,0.08244,0.708827,0.048024,0.595344,0.070507,0.905112,0.056513,0.732309,0.048279,0.750228,0.043799,0.500456,0.087599
23845,gauss_nb,{'classifier__var_smoothing': 1e-09},0.495664,0.084305,0.710655,0.049081,0.597092,0.072189,0.907074,0.058725,0.734068,0.04956,0.752083,0.044914,0.504166,0.089827
23845,gauss_nb,{'classifier__var_smoothing': 1e-08},0.495664,0.084305,0.710655,0.049081,0.597092,0.072189,0.907074,0.058725,0.734068,0.04956,0.752083,0.044914,0.504166,0.089827
6577,gauss_nb,{'classifier__var_smoothing': 1e-09},0.46809,0.081659,0.68981,0.047904,0.563341,0.071345,0.908543,0.056975,0.713447,0.049197,0.735942,0.043446,0.471884,0.086892
6577,gauss_nb,{'classifier__var_smoothing': 1e-08},0.46809,0.081659,0.68981,0.047904,0.563341,0.071345,0.908543,0.056975,0.713447,0.049197,0.735942,0.043446,0.471884,0.086892
19069,gauss_nb,{'classifier__var_smoothing': 1e-09},0.476054,0.075321,0.683758,0.046523,0.53802,0.070186,0.935829,0.047499,0.707719,0.048932,0.736924,0.040974,0.473849,0.081948
19069,gauss_nb,{'classifier__var_smoothing': 1e-08},0.476054,0.075321,0.683758,0.046523,0.53802,0.070186,0.935829,0.047499,0.707719,0.048932,0.736924,0.040974,0.473849,0.081948
22133,gauss_nb,{'classifier__var_smoothing': 1e-09},0.487966,0.082823,0.707738,0.04789,0.596334,0.070054,0.900432,0.057558,0.73102,0.048104,0.748383,0.043909,0.496766,0.087819
22133,gauss_nb,{'classifier__var_smoothing': 1e-08},0.487966,0.082823,0.707738,0.04789,0.596334,0.070054,0.900432,0.057558,0.73102,0.048104,0.748383,0.043909,0.496766,0.087819
18109,gauss_nb,{'classifier__var_smoothing': 1e-09},0.474862,0.081414,0.695655,0.047093,0.5737,0.06946,0.906575,0.057389,0.719356,0.047816,0.740138,0.043103,0.480276,0.086207
18109,gauss_nb,{'classifier__var_smoothing': 1e-08},0.474862,0.081414,0.695655,0.047093,0.5737,0.06946,0.906575,0.057389,0.719356,0.047816,0.740138,0.043103,0.480276,0.086207
15793,gauss_nb,{'classifier__var_smoothing': 1e-09},0.478375,0.08302,0.702026,0.04743,0.589283,0.069624,0.897023,0.06015,0.725207,0.047869,0.743153,0.043869,0.486306,0.087738
15793,gauss_nb,{'classifier__var_smoothing': 1e-08},0.478375,0.08302,0.702026,0.04743,0.589283,0.069624,0.897023,0.06015,0.725207,0.047869,0.743153,0.043869,0.486306,0.087738
2913,gauss_nb,{'classifier__var_smoothing': 1e-09},0.481311,0.086967,0.704579,0.048907,0.593784,0.069825,0.89616,0.061877,0.727684,0.049516,0.744972,0.04584,0.489944,0.091681
2913,gauss_nb,{'classifier__var_smoothing': 1e-08},0.481311,0.086967,0.704579,0.048907,0.593784,0.069825,0.89616,0.061877,0.727684,0.049516,0.744972,0.04584,0.489944,0.091681
19049,gauss_nb,{'classifier__var_smoothing': 1e-09},0.481697,0.0749,0.688673,0.046527,0.546625,0.070877,0.934369,0.048079,0.712781,0.048587,0.740497,0.040837,0.480994,0.081674
19049,gauss_nb,{'classifier__var_smoothing': 1e-08},0.481697,0.0749,0.688673,0.046527,0.546625,0.070877,0.934369,0.048079,0.712781,0.048587,0.740497,0.040837,0.480994,0.081674
20773,gauss_nb,{'classifier__var_smoothing': 1e-09},0.471927,0.083005,0.693572,0.04805,0.570341,0.069907,0.906702,0.056794,0.717318,0.049159,0.738521,0.044099,0.477042,0.088199
