dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
14842,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.681225,0.070377,0.840802,0.035299,0.833559,0.04937,0.850455,0.052761,0.841145,0.035392,0.842007,0.035244,0.684013,0.070489
14843,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.681225,0.070377,0.840802,0.035299,0.833559,0.04937,0.850455,0.052761,0.841145,0.035392,0.842007,0.035244,0.684013,0.070489
11390,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.698269,0.070787,0.851131,0.034828,0.86878,0.046238,0.827713,0.056598,0.847149,0.035887,0.848246,0.035498,0.696493,0.070996
11391,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.69829,0.070794,0.851141,0.03483,0.868799,0.046229,0.827712,0.056631,0.847158,0.035894,0.848255,0.035504,0.696511,0.071009
20410,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.682788,0.071694,0.841211,0.036136,0.830862,0.051289,0.854988,0.052981,0.841982,0.036079,0.842925,0.035898,0.68585,0.071795
20411,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.682788,0.071694,0.841211,0.036136,0.830862,0.051289,0.854988,0.052981,0.841982,0.036079,0.842925,0.035898,0.68585,0.071795
8892,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.681543,0.071104,0.840747,0.035776,0.831672,0.050467,0.852832,0.052802,0.841347,0.03578,0.842252,0.035609,0.684504,0.071218
8893,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.681543,0.071104,0.840747,0.035776,0.831672,0.050467,0.852832,0.052802,0.841347,0.03578,0.842252,0.035609,0.684504,0.071218
17150,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.694137,0.070447,0.848598,0.03486,0.857222,0.046454,0.837158,0.055384,0.846315,0.035651,0.84719,0.035374,0.69438,0.070748
17151,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.694137,0.070447,0.848598,0.03486,0.857222,0.046454,0.837158,0.055384,0.846315,0.035651,0.84719,0.035374,0.69438,0.070748
5054,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.689113,0.069113,0.846073,0.034238,0.855,0.047426,0.834219,0.054693,0.843691,0.034835,0.84461,0.034574,0.689219,0.069149
5055,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.689135,0.069147,0.846084,0.034254,0.854982,0.047402,0.834268,0.054709,0.843708,0.034858,0.844625,0.034596,0.68925,0.069192
17530,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.689546,0.069496,0.845464,0.034691,0.84369,0.048222,0.847843,0.053533,0.844939,0.035001,0.845766,0.034828,0.691533,0.069655
17531,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.689569,0.069468,0.845474,0.034679,0.84369,0.048222,0.847867,0.053508,0.844951,0.034986,0.845779,0.034813,0.691557,0.069626
15226,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.68517,0.069714,0.842825,0.034986,0.836106,0.04918,0.851774,0.052465,0.843088,0.035083,0.84394,0.034925,0.68788,0.06985
15227,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.68517,0.069714,0.842825,0.034986,0.836106,0.04918,0.851774,0.052465,0.843088,0.035083,0.84394,0.034925,0.68788,0.06985
6014,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.689195,0.068693,0.84649,0.033888,0.860956,0.046047,0.827276,0.055774,0.843087,0.034869,0.844116,0.034491,0.688232,0.068983
6015,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.689195,0.068693,0.84649,0.033888,0.860938,0.046024,0.8273,0.055781,0.843091,0.034873,0.844119,0.034494,0.688238,0.068989
8126,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.678328,0.071546,0.840503,0.035494,0.846826,0.049139,0.832113,0.055616,0.838549,0.03595,0.839469,0.035748,0.678939,0.071496
8127,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.678328,0.071546,0.840503,0.035494,0.846826,0.049139,0.832113,0.055616,0.838549,0.03595,0.839469,0.035748,0.678939,0.071496
20222,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.694804,0.070477,0.848682,0.034947,0.854703,0.047763,0.840692,0.055536,0.846812,0.035576,0.847698,0.035332,0.695395,0.070663
20223,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.694804,0.070477,0.848682,0.034947,0.854703,0.047763,0.840692,0.055536,0.846812,0.035576,0.847698,0.035332,0.695395,0.070663
5246,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.698501,0.07006,0.851351,0.03441,0.870723,0.045302,0.82563,0.056933,0.847029,0.035636,0.848177,0.03521,0.696353,0.070419
5247,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.698501,0.07006,0.851351,0.03441,0.870723,0.045302,0.82563,0.056933,0.847029,0.035636,0.848177,0.03521,0.696353,0.070419
21374,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.684029,0.071207,0.843448,0.03525,0.850726,0.047744,0.833785,0.05577,0.841358,0.03588,0.842255,0.03566,0.684511,0.071319
21375,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.683947,0.071152,0.843406,0.035224,0.85067,0.047724,0.833761,0.055767,0.841318,0.035854,0.842216,0.035634,0.684431,0.071269
21178,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.680713,0.070459,0.840253,0.035427,0.830307,0.049891,0.853495,0.052901,0.840985,0.035476,0.841901,0.035328,0.683802,0.070656
21178,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.67939,0.070728,0.839651,0.035564,0.830362,0.050154,0.852018,0.053164,0.840273,0.035618,0.84119,0.035462,0.682379,0.070924
