dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
13859,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150}",0.666142,0.058364,0.837784,0.028403,0.85359,0.037203,0.814348,0.049263,0.833104,0.029825,0.833969,0.029477,0.667938,0.058954
8100,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150}",0.668767,0.057352,0.839356,0.02785,0.858144,0.036749,0.811498,0.048772,0.833866,0.029298,0.834821,0.028919,0.669642,0.057837
16931,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 125}",0.663816,0.057097,0.836989,0.027663,0.856606,0.036603,0.807903,0.050511,0.831216,0.029497,0.832254,0.029,0.664509,0.058
1762,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150}",0.668977,0.057808,0.839508,0.027979,0.858739,0.036176,0.811004,0.050024,0.833886,0.029776,0.834871,0.029311,0.669743,0.058622
13856,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 150}",0.668471,0.058147,0.839156,0.02826,0.857102,0.036629,0.812549,0.048669,0.833919,0.029715,0.834826,0.029335,0.669652,0.05867
14625,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 125}",0.663069,0.058327,0.836599,0.028317,0.855523,0.036621,0.808538,0.049412,0.83107,0.029905,0.83203,0.029499,0.664061,0.058997
9058,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 175}",0.669233,0.056528,0.839746,0.027416,0.859854,0.035694,0.809931,0.048029,0.833921,0.028954,0.834892,0.028551,0.669784,0.057101
15015,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 125}",0.669898,0.056543,0.840065,0.027349,0.860458,0.03575,0.809828,0.049604,0.834116,0.029164,0.835143,0.028692,0.670286,0.057385
20965,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 175}",0.666119,0.057381,0.838189,0.027806,0.858065,0.035995,0.808723,0.048944,0.83241,0.029456,0.833394,0.029015,0.666788,0.05803
11552,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 75}",0.659778,0.057479,0.835218,0.027733,0.857104,0.036209,0.802767,0.051741,0.828786,0.02988,0.829935,0.02931,0.659871,0.058621
