dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
9081,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 175}",0.708636,0.067625,0.856898,0.032877,0.895537,0.041581,0.805552,0.05706,0.848537,0.034908,0.850545,0.034093,0.701089,0.068186
11881,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150}",0.700668,0.069566,0.852964,0.033898,0.892519,0.043438,0.800395,0.058629,0.844317,0.035972,0.846457,0.035074,0.692914,0.070149
1907,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 50}",0.68341,0.072977,0.844546,0.035526,0.882947,0.043953,0.7935,0.062557,0.836055,0.038103,0.838223,0.037037,0.676447,0.074073
17400,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 75}",0.705624,0.066595,0.855464,0.032359,0.901799,0.039853,0.793879,0.058472,0.845272,0.035065,0.847839,0.0339,0.695679,0.067799
18676,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 150}",0.704506,0.069121,0.854775,0.033679,0.890138,0.043161,0.807786,0.059298,0.847061,0.035817,0.848962,0.034957,0.697924,0.069913
24168,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 175}",0.700862,0.068623,0.853174,0.033344,0.895866,0.041004,0.79643,0.058123,0.843861,0.035721,0.846148,0.034721,0.692297,0.069442
18232,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 125}",0.70544,0.068625,0.855348,0.033337,0.901968,0.040941,0.793383,0.059507,0.845061,0.036055,0.847675,0.034866,0.695351,0.069733
24377,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 175}",0.708369,0.067901,0.856792,0.032979,0.903205,0.040652,0.795088,0.05822,0.846588,0.035561,0.849147,0.034415,0.698293,0.06883
12139,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 125}",0.711098,0.067524,0.85812,0.032893,0.894879,0.040794,0.809266,0.05719,0.850199,0.03504,0.852073,0.034196,0.704145,0.068392
2287,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 175}",0.703459,0.069199,0.854377,0.03364,0.896029,0.042438,0.799005,0.058091,0.845278,0.0358,0.847517,0.034869,0.695035,0.069739
