dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
13477,gauss_nb,{'classifier__var_smoothing': 1e-09},0.458199,0.060075,0.695497,0.033284,0.566368,0.051435,0.886919,0.040426,0.707749,0.034772,0.726643,0.031103,0.453287,0.062205
13477,gauss_nb,{'classifier__var_smoothing': 1e-08},0.458199,0.060075,0.695497,0.033284,0.566368,0.051435,0.886919,0.040426,0.707749,0.034772,0.726643,0.031103,0.453287,0.062205
18869,gauss_nb,{'classifier__var_smoothing': 1e-09},0.442483,0.054238,0.667439,0.03164,0.490136,0.050508,0.930278,0.032132,0.674181,0.03589,0.710207,0.028603,0.420415,0.057206
18869,gauss_nb,{'classifier__var_smoothing': 1e-08},0.442483,0.054238,0.667439,0.03164,0.490136,0.050508,0.930278,0.032132,0.674181,0.03589,0.710207,0.028603,0.420415,0.057206
24291,gauss_nb,{'classifier__var_smoothing': 1e-09},0.441751,0.061643,0.69997,0.033213,0.60727,0.049515,0.837388,0.043332,0.71221,0.033481,0.722329,0.031688,0.444658,0.063376
24291,gauss_nb,{'classifier__var_smoothing': 1e-08},0.441751,0.061643,0.69997,0.033213,0.60727,0.049515,0.837388,0.043332,0.71221,0.033481,0.722329,0.031688,0.444658,0.063376
4453,gauss_nb,{'classifier__var_smoothing': 1e-09},0.447518,0.060686,0.688839,0.033491,0.556433,0.051575,0.885124,0.040812,0.700767,0.035194,0.720778,0.031336,0.441556,0.062672
4453,gauss_nb,{'classifier__var_smoothing': 1e-08},0.447518,0.060686,0.688839,0.033491,0.556433,0.051575,0.885124,0.040812,0.700767,0.035194,0.720778,0.031336,0.441556,0.062672
1377,gauss_nb,{'classifier__var_smoothing': 1e-09},0.438569,0.060899,0.680333,0.033768,0.537567,0.051365,0.891967,0.038717,0.691456,0.035949,0.714767,0.031474,0.429533,0.062949
1377,gauss_nb,{'classifier__var_smoothing': 1e-08},0.438569,0.060899,0.680333,0.033768,0.537567,0.051365,0.891967,0.038717,0.691456,0.035949,0.714767,0.031474,0.429533,0.062949
17697,gauss_nb,{'classifier__var_smoothing': 1e-09},0.456885,0.059105,0.687802,0.03371,0.54082,0.052585,0.905683,0.036827,0.698831,0.036118,0.723252,0.030976,0.446503,0.061951
17697,gauss_nb,{'classifier__var_smoothing': 1e-08},0.456885,0.059105,0.687802,0.03371,0.54082,0.052585,0.905683,0.036827,0.698831,0.036118,0.723252,0.030976,0.446503,0.061951
13489,gauss_nb,{'classifier__var_smoothing': 1e-09},0.45203,0.059702,0.69005,0.03281,0.5547,0.049434,0.890693,0.039043,0.701989,0.034565,0.722697,0.030816,0.445393,0.061632
13489,gauss_nb,{'classifier__var_smoothing': 1e-08},0.45203,0.059702,0.69005,0.03281,0.5547,0.049434,0.890693,0.039043,0.701989,0.034565,0.722697,0.030816,0.445393,0.061632
10621,gauss_nb,{'classifier__var_smoothing': 1e-09},0.443045,0.060718,0.689151,0.033077,0.563433,0.049879,0.875518,0.041031,0.701413,0.034337,0.719476,0.03122,0.438951,0.06244
10621,gauss_nb,{'classifier__var_smoothing': 1e-08},0.443045,0.060718,0.689151,0.033077,0.563433,0.049879,0.875518,0.041031,0.701413,0.034337,0.719476,0.03122,0.438951,0.06244
17521,gauss_nb,{'classifier__var_smoothing': 1e-09},0.448126,0.057923,0.679783,0.032838,0.524028,0.050776,0.910679,0.035605,0.689822,0.035661,0.717353,0.030228,0.434707,0.060456
17521,gauss_nb,{'classifier__var_smoothing': 1e-08},0.448117,0.05792,0.679777,0.032834,0.524018,0.050768,0.910679,0.035605,0.689815,0.035657,0.717348,0.030226,0.434697,0.060452
17699,gauss_nb,{'classifier__var_smoothing': 1e-09},0.456038,0.058721,0.686586,0.033549,0.537698,0.052529,0.907293,0.036716,0.697415,0.036112,0.722495,0.030794,0.44499,0.061588
17699,gauss_nb,{'classifier__var_smoothing': 1e-08},0.456038,0.058721,0.686586,0.033549,0.537698,0.052529,0.907293,0.036716,0.697415,0.036112,0.722495,0.030794,0.44499,0.061588
12155,gauss_nb,{'classifier__var_smoothing': 1e-09},0.446706,0.057827,0.687671,0.032021,0.55318,0.049286,0.887048,0.038554,0.699569,0.033618,0.720114,0.029898,0.440228,0.059795
