dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
1500,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682022,0.054312,0.842057,0.027259,0.829032,0.037942,0.861356,0.042465,0.84452,0.027319,0.845194,0.027302,0.690388,0.054604
1501,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682033,0.054317,0.842063,0.027262,0.829042,0.037945,0.861356,0.042465,0.844526,0.027322,0.845199,0.027305,0.690398,0.05461
540,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682247,0.054472,0.842204,0.027317,0.829359,0.037814,0.861234,0.042558,0.844631,0.027415,0.845296,0.027396,0.690593,0.054792
541,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682247,0.054472,0.842204,0.027317,0.829359,0.037814,0.861234,0.042558,0.844631,0.027415,0.845296,0.027396,0.690593,0.054792
732,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682042,0.054318,0.842064,0.027275,0.829022,0.03801,0.861387,0.042418,0.84453,0.027322,0.845204,0.027302,0.690408,0.054604
733,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.682053,0.054323,0.84207,0.027278,0.829032,0.038013,0.861387,0.042418,0.844535,0.027325,0.845209,0.027305,0.690418,0.054609
7728,svm_rbf,"{'classifier__C': 10000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.683372,0.05546,0.842933,0.027766,0.83115,0.037885,0.860391,0.042863,0.845136,0.027909,0.845771,0.027885,0.691541,0.05577
7729,svm_rbf,"{'classifier__C': 10000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.683368,0.055461,0.842927,0.02777,0.831119,0.037912,0.860421,0.042854,0.845134,0.027907,0.84577,0.027883,0.691541,0.055767
13872,svm_rbf,"{'classifier__C': 12000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.682725,0.056776,0.842951,0.028293,0.833422,0.03776,0.857072,0.043966,0.844653,0.02862,0.845247,0.028587,0.690494,0.057173
13873,svm_rbf,"{'classifier__C': 12000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.682701,0.056825,0.842939,0.028317,0.833412,0.037787,0.857057,0.043972,0.84464,0.02864,0.845234,0.028608,0.690469,0.057216
