dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
20222,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.647701,0.057905,0.824996,0.029148,0.813104,0.040807,0.842625,0.045169,0.827124,0.029168,0.827864,0.029127,0.655728,0.058254
20223,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.647685,0.05791,0.82499,0.029151,0.813114,0.040816,0.842595,0.04519,0.827114,0.029173,0.827854,0.029131,0.655708,0.058262
8126,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.655135,0.058381,0.827948,0.029615,0.811227,0.041277,0.852731,0.043633,0.831152,0.029398,0.831979,0.029348,0.663959,0.058696
8127,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.655135,0.058381,0.827948,0.029615,0.811227,0.041277,0.852731,0.043633,0.831152,0.029398,0.831979,0.029348,0.663959,0.058696
8894,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.654802,0.058326,0.827783,0.029579,0.811073,0.041231,0.85255,0.043679,0.830984,0.029373,0.831812,0.029325,0.663624,0.05865
8895,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.654802,0.058326,0.827783,0.029579,0.811073,0.041231,0.85255,0.043679,0.830984,0.029373,0.831812,0.029325,0.663624,0.05865
20990,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.65051,0.057736,0.82566,0.029273,0.809232,0.041259,0.850018,0.043869,0.828787,0.029068,0.829625,0.029024,0.659249,0.058047
20991,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.650479,0.057751,0.825642,0.029284,0.809201,0.041288,0.850018,0.043869,0.828771,0.029075,0.829609,0.02903,0.659219,0.05806
20414,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.650982,0.0575,0.825252,0.029364,0.804985,0.041501,0.855294,0.042581,0.829194,0.029001,0.83014,0.028918,0.660279,0.057835
20415,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.650982,0.0575,0.825252,0.029364,0.804985,0.041501,0.855294,0.042581,0.829194,0.029001,0.83014,0.028918,0.660279,0.057835
24252,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.64757,0.056551,0.824282,0.028625,0.808161,0.039926,0.848179,0.043486,0.827365,0.028579,0.82817,0.028526,0.65634,0.057052
24253,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.647611,0.056561,0.824307,0.028624,0.808202,0.039891,0.848179,0.043491,0.827387,0.028583,0.828191,0.028532,0.656381,0.057063
18110,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.647999,0.058282,0.825372,0.029343,0.814744,0.040587,0.841121,0.04476,0.827242,0.02936,0.827932,0.029318,0.655865,0.058636
18111,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.647929,0.058312,0.825335,0.029362,0.814703,0.040632,0.84109,0.044766,0.827206,0.029374,0.827897,0.029331,0.655793,0.058663
9084,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.649261,0.056418,0.824175,0.028725,0.802598,0.040455,0.856162,0.04253,0.828394,0.028475,0.82938,0.028423,0.65876,0.056847
9085,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.649236,0.05646,0.824162,0.028743,0.802588,0.040461,0.856147,0.042557,0.828381,0.028496,0.829367,0.028445,0.658734,0.05689
20220,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.651425,0.057588,0.824337,0.029435,0.797661,0.040907,0.863882,0.042309,0.829575,0.029142,0.830772,0.029065,0.661544,0.05813
20221,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.651425,0.057588,0.824337,0.029435,0.797661,0.040907,0.863882,0.042309,0.829575,0.029142,0.830772,0.029065,0.661544,0.05813
