name,mean_test_accuracy_mean,mean_test_accuracy_std,mean_test_recall_mean,mean_test_recall_std,mean_test_specificity_mean,mean_test_specificity_std,mean_test_mcc_mean,mean_test_mcc_std,mean_test_gm_mean,mean_test_gm_std,mean_test_uar_mean,mean_test_uar_std,mean_test_bm_mean,mean_test_bm_std
23342,0.6126815,0.0010245977259393311,0.42069199999999995,0.004896007352935645,0.944615,0.005656854249492385,0.39063349999999997,0.002802264173842284,0.626457,0.0022273863607376147,0.682654,0.00038042344827831124,0.36530799999999997,0.0007608468965567403
23343,0.675916,0.0,0.566226,0.0,0.865077,0.0,0.424708,0.0,0.697611,0.0,0.715652,0.0,0.431303,0.0
23344,0.627174,0.007204003886728607,0.4573995,0.014575592080598299,0.920846,0.005547959805189587,0.3909435,0.005080562222825342,0.6476014999999999,0.008572255508324512,0.6891229999999999,0.004514169691094959,0.3782455,0.009027632275408632
23345,0.675959,0.0,0.577696,0.0,0.845538,0.0,0.413325,0.0,0.696929,0.0,0.711617,0.0,0.423234,0.0
23346,0.6257250000000001,0.009253199338607191,0.4551,0.014613068740001164,0.920923,0.0,0.3886385,0.01184191726453108,0.6460125,0.010700646919696069,0.6880115,0.007306534370000543,0.37602349999999996,0.014612361633219996
23347,0.674531,0.0,0.577748,0.0,0.841538,0.0,0.409356,0.0,0.69528,0.0,0.709643,0.0,0.419287,0.0
23348,0.6264495000000001,0.00822860161266786,0.456263,0.01618284579423534,0.920846,0.005547959805189587,0.3900585,0.0063321412255255265,0.64684,0.00964917913607166,0.688555,0.005317442994522817,0.3771095,0.010634178882264506
23349,0.677408,0.0,0.577696,0.0,0.849385,0.0,0.417863,0.0,0.69819,0.0,0.71354,0.0,0.42708,0.0
23350,0.6242755,0.007203296779947322,0.452828,0.014613068740001164,0.920846,0.005547959805189587,0.387252,0.0050586419126085564,0.6442775000000001,0.008802772318991361,0.686837,0.004532554467405789,0.37367399999999995,0.009065108934811538
23351,0.673082,0.0,0.575476,0.0,0.841538,0.0,0.407281,0.0,0.693945,0.0,0.708507,0.0,0.417014,0.0
23352,0.608333,0.0030745002845991216,0.414958,0.009642108068259748,0.942615,0.008485281374238578,0.3834515,0.002701855010913772,0.6225045,0.004452651401131688,0.6787865,0.0005791204537917925,0.35757300000000003,0.0011568266940212104
23353,0.678794,0.0,0.568552,0.0,0.869231,0.0,0.43014,0.0,0.701677,0.0,0.718891,0.0,0.437783,0.0
23354,0.609793,0.0051392520856637855,0.4149845,0.009679584727662654,0.946615,0.0028284271247461927,0.388359,0.004238398046432165,0.6237655,0.0062359747032841775,0.6807995,0.0034259323548488144,0.36159949999999996,0.006851157602916461
23355,0.681692,0.0,0.568552,0.0,0.877231,0.0,0.438571,0.0,0.704697,0.0,0.722891,0.0,0.445783,0.0
23356,0.6075980000000001,0.004113947252943326,0.413795,0.011286838441299655,0.942615,0.008485281374238578,0.3825,0.001151169839771673,0.6215375000000001,0.005575536969655949,0.6782055,0.0014007785335305582,0.35641,0.0028015570670611163
23357,0.675895,0.0,0.563953,0.0,0.869231,0.0,0.42609,0.0,0.698891,0.0,0.716592,0.0,0.433184,0.0
23358,0.6090475,0.004114654359724533,0.413795,0.008072331014025652,0.946615,0.0028284271247461927,0.3872835,0.0030299525573843442,0.6227754999999999,0.005171071890817232,0.680205,0.002621951944639671,0.3604105,0.005244610996060628
23359,0.680243,0.0,0.566226,0.0,0.877231,0.0,0.436414,0.0,0.703346,0.0,0.721728,0.0,0.443457,0.0
2336,0.614088,0.005123695736477705,0.4161995,0.011324315100702559,0.956308,0.005656854249492385,0.40110049999999997,0.002435982861187639,0.6285505,0.006258602120282091,0.6862535000000001,0.0028333768722144837,0.3725075,0.005667460851210174
23360,0.662713,0.0020647518010647424,0.5675209999999999,0.004896007352935684,0.827231,0.0028284271247461927,0.38643249999999996,0.0015167440456451502,0.6836905,0.0018292852429296026,0.697376,0.001033790114094785,0.394752,0.0020675802281894915
23361,0.680222,0.0,0.619133,0.0,0.785538,0.0,0.391618,0.0,0.696303,0.0,0.702336,0.0,0.404672,0.0
23362,0.662713,0.004113947252943405,0.5675475,0.008147991439612551,0.827231,0.0028284271247461927,0.386384,0.004430731090914903,0.6837835,0.0037907994539410454,0.6973895,0.002659428604042537,0.39477799999999996,0.005318857208085191
23363,0.678751,0.0,0.616808,0.0,0.785538,0.0,0.389317,0.0,0.695079,0.0,0.701173,0.0,0.402346,0.0
23364,0.6619775,0.0010245977259393311,0.5663585,0.0032519840866769463,0.827231,0.0028284271247461927,0.3853625,3.5355339059559e-06,0.6829565,0.0007912524881477333,0.6967945,0.00021142492757481252,0.39358899999999997,0.0004228498551495858
23365,0.678772,0.0,0.61686,0.0,0.785538,0.0,0.389387,0.0,0.695153,0.0,0.701199,0.0,0.402399,0.0
23366,0.6634375,0.0030893495270040735,0.5687104999999999,0.0065032610665726855,0.827231,0.0028284271247461927,0.3873855,0.0030143962081982637,0.6845395,0.0027216540007870154,0.6979705,0.0018377705243037713,0.395941,0.0036741268350452857
23367,0.678751,0.0,0.616808,0.0,0.785538,0.0,0.389317,0.0,0.695079,0.0,0.701173,0.0,0.402346,0.0
23368,0.6562125000000001,0.003089349527003995,0.5583245,0.004895300246154477,0.825231,0.0,0.3764285,0.0043649701602645466,0.677156,0.0029882332572943944,0.691778,0.0024480036764678815,0.383555,0.004896007352935645
23369,0.667136,0.0,0.607611,0.0,0.770154,0.0,0.365592,0.0,0.682892,0.0,0.688882,0.0,0.377765,0.0
2337,0.674403,0.0,0.543446,0.0,0.900462,0.0,0.441981,0.0,0.69814,0.0,0.721954,0.0,0.443908,0.0
23370,0.656937,0.0020647518010647424,0.5583245,0.004895300246154477,0.827231,0.0028284271247461927,0.3784425,0.0015167440456451502,0.6779785,0.0018250426022425185,0.692778,0.001033790114094785,0.385555,0.0020675802281894524
23371,0.671483,0.0,0.614482,0.0,0.770154,0.0,0.372141,0.0,0.686667,0.0,0.692318,0.0,0.384636,0.0
23372,0.6576725,0.0010245977259393311,0.5594870000000001,0.003251276979895739,0.827154,0.0027195326804433945,0.37968250000000003,0.00023688077169751445,0.6785255,0.0010514677836244075,0.6933210000000001,0.0002658721497261722,0.386641,0.0005317442994522659
23373,0.668585,0.0,0.609884,0.0,0.770154,0.0,0.367778,0.0,0.684152,0.0,0.690019,0.0,0.380038,0.0
23374,0.6576725,0.0010245977259393311,0.5594870000000001,0.003251276979895739,0.827154,0.0027195326804433945,0.37968250000000003,0.00023688077169751445,0.6785255,0.0010514677836244075,0.6933210000000001,0.0002658721497261722,0.386641,0.0005317442994522659
23375,0.668585,0.0,0.609884,0.0,0.770154,0.0,0.367778,0.0,0.684152,0.0,0.690019,0.0,0.380038,0.0
23376,0.668564,0.0,0.575661,0.006465784407169819,0.829,0.010987025166076534,0.395544,0.005777062402294101,0.6894615,0.0004871965722375671,0.7023305,0.0022606203794533963,0.4046605,0.00452194786568796
23377,0.670055,0.0,0.619133,0.0,0.757846,0.0,0.364587,0.0,0.683942,0.0,0.68849,0.0,0.376979,0.0
